input	base	family	operator	expected	actual	class_match	location	location_match	location_primary	lean_agree	replay_ok	total_bytes	policy_bytes	payload_bytes	hs_check_ns	lean_wall_ns
fixtures/mutants/E4--retract-rule-0.sexp	E4	localization	retract-rule	reject-R1	reject-R1	true	arg:8	true	true	true	-	6896	1986	4910	81642	3593755
fixtures/mutants/E4--twin-support-defect-0.sexp	E4	localization	twin-support-defect	reject-R4	reject-R4	true	arg:1	true	true	true	-	7125	2216	4909	108251	3926331
fixtures/mutants/E4--cross-stage-defect-0.sexp	E4	localization	cross-stage-defect	reject-R4	reject-R4	true	arg:7	true	true	true	-	7134	2216	4918	110132	3894451
fixtures/mutants/E4--undeclared-pred-0.sexp	E4	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	7130	2216	4914	56421	4266568
fixtures/mutants/E4--wrong-pred-arity-0.sexp	E4	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	7063	2216	4847	44351	3396892
fixtures/mutants/E4--wrong-arg-sort-0.sexp	E4	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	7123	2216	4907	115063	3887010
fixtures/mutants/E4--wrong-arg-sort-1.sexp	E4	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	7123	2216	4907	55301	3689277
fixtures/mutants/E4--undeclared-con-0.sexp	E4	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	7139	2216	4923	55571	3565045
fixtures/mutants/E4--wrong-theta-sort-0.sexp	E4	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	7128	2216	4912	190264	4185985
fixtures/mutants/E4--out-of-scope-var-0.sexp	E4	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	7141	2231	4910	77871	4061833
fixtures/mutants/E4--duplicate-backend-0.sexp	E4	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	7141	2216	4925	8220	3644996
fixtures/mutants/E4--unknown-backend-0.sexp	E4	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	7150	2216	4934	8611	3318020
fixtures/mutants/malformed/E4--codec-junk-section-0.sexp	E4	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	7137	2216	4921	180	3619876
fixtures/mutants/malformed/E4--codec-core-version-0.sexp	E4	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	7126	2216	4910	270	3853090
fixtures/mutants/malformed/E4--codec-replay-order-0.sexp	E4	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	7126	2216	4910	180	3868220
fixtures/mutants/malformed/E4--codec-theory-mismatch-0.sexp	E4	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	7141	2216	4925	360	3635586
fixtures/mutants/malformed/E4--codec-dangling-attack-0.sexp	E4	codec-corruption	codec-dangling-attack	codec-reject	codec-fail	true	-	-	-	true	-	7134	2216	4918	210	3380172
fixtures/mutants/malformed/E4--codec-truncate-0.sexp	E4	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	7125	0	7125	180	3642326
fixtures/mutants/E5--undeclared-leaf-0.sexp	E5	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	6053	2216	3837	69181	3814080
fixtures/mutants/E5--undeclared-leaf-1.sexp	E5	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:3	true	true	true	-	6053	2216	3837	77351	3609795
fixtures/mutants/E5--hidden-rule-0.sexp	E5	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:5	true	true	true	-	6036	2216	3820	77381	3287690
fixtures/mutants/E5--hidden-contrary-0.sexp	E5	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	6244	2378	3866	67421	3097556
fixtures/mutants/E5--wrong-subst-domain-0.sexp	E5	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:0	true	true	true	-	6046	2216	3830	66251	3614705
fixtures/mutants/E5--wrong-premise-0.sexp	E5	wrong-formulas	wrong-premise	reject-R4	reject-R4	true	arg:4	true	true	true	-	6040	2216	3824	129712	3826090
fixtures/mutants/E5--open-obligation-0.sexp	E5	open-obligations	open-obligation	reject-R5	reject-R5	true	arg:3	true	true	true	-	6015	2216	3799	74881	3907631
fixtures/mutants/E5--hole-obligation-0.sexp	E5	open-obligations	hole-obligation	reject-IncompleteArgument	reject-IncompleteArgument	true	arg:0	true	true	true	-	6029	2216	3813	179324	3344241
fixtures/mutants/E5--wrong-discharge-0.sexp	E5	open-obligations	wrong-discharge	reject-R6	reject-R6	true	arg:0	true	true	true	-	6042	2216	3826	68801	3320000
fixtures/mutants/E5--trusted-assurance-0.sexp	E5	certificate-tampering	trusted-assurance	reject-R7	reject-R7	true	arg:4	true	true	true	-	6045	2216	3829	79841	3506324
fixtures/mutants/E5--bad-attack-position-0.sexp	E5	bad-attack-targets	bad-attack-position	reject-R10	reject-R10	true	attack:1	true	true	true	-	6052	2216	3836	84282	4022633
fixtures/mutants/E5--bad-attack-position-1.sexp	E5	bad-attack-targets	bad-attack-position	reject-R10	reject-R10	true	attack:3	true	true	true	-	6052	2216	3836	86911	3272919
fixtures/mutants/E5--unlicensed-attack-0.sexp	E5	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:6	true	true	true	-	6058	2216	3842	105882	3283560
fixtures/mutants/E5--drop-covering-attack-0.sexp	E5	bad-attack-targets	drop-covering-attack	reject-MissingConflict	reject-MissingConflict	true	conflict:2-1	true	true	true	-	6015	2216	3799	110842	3827999
fixtures/mutants/E5--group-conflict-0.sexp	E5	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	6082	2216	3866	8000	3612346
fixtures/mutants/E5--retract-rule-0.sexp	E5	localization	retract-rule	reject-R1	reject-R1	true	arg:4	true	true	true	-	5748	1922	3826	75991	3840880
fixtures/mutants/E5--twin-support-defect-0.sexp	E5	localization	twin-support-defect	reject-R4	reject-R4	true	arg:0	true	true	true	-	6042	2216	3826	67042	3666576
fixtures/mutants/E5--cross-stage-defect-0.sexp	E5	localization	cross-stage-defect	reject-R4	reject-R4	true	arg:5	true	true	true	-	6024	2216	3808	82932	3260090
fixtures/mutants/E5--undeclared-pred-0.sexp	E5	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	6046	2216	3830	37960	3683567
fixtures/mutants/E5--wrong-pred-arity-0.sexp	E5	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	6032	2216	3816	41171	3654477
fixtures/mutants/E5--wrong-arg-sort-0.sexp	E5	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	6093	2216	3877	46140	3578215
fixtures/mutants/E5--wrong-arg-sort-1.sexp	E5	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	6044	2216	3828	45711	3349340
fixtures/mutants/E5--undeclared-con-0.sexp	E5	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	6057	2216	3841	45001	3939571
fixtures/mutants/E5--wrong-theta-sort-0.sexp	E5	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	6044	2216	3828	60591	3817609
fixtures/mutants/E5--out-of-scope-var-0.sexp	E5	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	6057	2231	3826	66731	3226809
fixtures/mutants/E5--duplicate-backend-0.sexp	E5	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	6057	2216	3841	8660	3424702
fixtures/mutants/E5--unknown-backend-0.sexp	E5	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	6066	2216	3850	13440	3670836
fixtures/mutants/malformed/E5--codec-junk-section-0.sexp	E5	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	6053	2216	3837	220	3453873
fixtures/mutants/malformed/E5--codec-core-version-0.sexp	E5	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	6042	2216	3826	200	3577525
fixtures/mutants/malformed/E5--codec-replay-order-0.sexp	E5	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	6042	2216	3826	180	3372871
fixtures/mutants/malformed/E5--codec-theory-mismatch-0.sexp	E5	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	6057	2216	3841	260	3395211
fixtures/mutants/malformed/E5--codec-dangling-attack-0.sexp	E5	codec-corruption	codec-dangling-attack	codec-reject	codec-fail	true	-	-	-	true	-	6050	2216	3834	191	3307040
fixtures/mutants/malformed/E5--codec-truncate-0.sexp	E5	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	6041	0	6041	240	3463203
fixtures/mutants/S1--undeclared-leaf-0.sexp	S1	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	992	267	725	13001	3613695
fixtures/mutants/S1--hidden-rule-0.sexp	S1	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:0	true	true	true	-	977	267	710	12960	3094816
fixtures/mutants/S1--hidden-contrary-0.sexp	S1	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	1182	429	753	13600	3736748
fixtures/mutants/S1--wrong-subst-domain-0.sexp	S1	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:0	true	true	true	-	984	267	717	31921	3418852
fixtures/mutants/S1--cert-theory-swap-0.sexp	S1	certificate-tampering	cert-theory-swap	reject-R7	reject-R7	true	arg:0	true	true	true	-	965	267	698	15310	3888531
fixtures/mutants/S1--cert-payload-tamper-0.sexp	S1	certificate-tampering	cert-payload-tamper	reject-R13	reject-R13	true	arg:0	true	true	true	-	984	267	717	14801	3651877
fixtures/mutants/S1--unlicensed-attack-0.sexp	S1	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:0	true	true	true	-	1004	267	737	25941	4142116
fixtures/mutants/S1--retract-rule-0.sexp	S1	localization	retract-rule	reject-R1	reject-R1	true	arg:0	true	true	true	-	755	42	713	32870	3899591
fixtures/mutants/S1--undeclared-pred-0.sexp	S1	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	994	267	727	26300	4191626
fixtures/mutants/S1--wrong-pred-arity-0.sexp	S1	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	972	267	705	11400	3414962
fixtures/mutants/S1--wrong-arg-sort-0.sexp	S1	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	965	267	698	11770	2897663
fixtures/mutants/S1--wrong-arg-sort-1.sexp	S1	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	995	267	728	31910	3302480
fixtures/mutants/S1--undeclared-con-0.sexp	S1	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	997	267	730	11891	3242868
fixtures/mutants/S1--wrong-theta-sort-0.sexp	S1	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	995	267	728	32751	3547344
fixtures/mutants/S1--out-of-scope-var-0.sexp	S1	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	995	282	713	13630	3769759
fixtures/mutants/S1--duplicate-backend-0.sexp	S1	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	995	267	728	11240	3439853
fixtures/mutants/S1--unknown-backend-0.sexp	S1	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	1004	267	737	12150	3603505
fixtures/mutants/malformed/S1--codec-junk-section-0.sexp	S1	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	991	267	724	200	3359711
fixtures/mutants/malformed/S1--codec-core-version-0.sexp	S1	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	980	267	713	190	3125427
fixtures/mutants/malformed/S1--codec-replay-order-0.sexp	S1	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	980	267	713	200	3327860
fixtures/mutants/malformed/S1--codec-theory-mismatch-0.sexp	S1	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	995	267	728	180	3602325
fixtures/mutants/malformed/S1--codec-truncate-0.sexp	S1	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	979	0	979	230	3319321
fixtures/mutants/S2--undeclared-leaf-0.sexp	S2	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	2660	684	1976	33471	3499604
fixtures/mutants/S2--undeclared-leaf-1.sexp	S2	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:1	true	true	true	-	2660	684	1976	57871	3402422
fixtures/mutants/S2--hidden-rule-0.sexp	S2	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:1	true	true	true	-	2650	684	1966	45651	3726927
fixtures/mutants/S2--hidden-contrary-0.sexp	S2	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	2850	846	2004	53091	3566655
fixtures/mutants/S2--wrong-subst-domain-0.sexp	S2	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:1	true	true	true	-	2652	684	1968	88122	3566005
fixtures/mutants/S2--wrong-premise-0.sexp	S2	wrong-formulas	wrong-premise	reject-R4	reject-R4	true	arg:0	true	true	true	-	2648	684	1964	59391	3489833
fixtures/mutants/S2--trusted-assurance-0.sexp	S2	certificate-tampering	trusted-assurance	reject-R7	reject-R7	true	arg:1	true	true	true	-	2651	684	1967	268814	3496503
fixtures/mutants/S2--cert-theory-swap-0.sexp	S2	certificate-tampering	cert-theory-swap	reject-R7	reject-R7	true	arg:1	true	true	true	-	2636	684	1952	91792	3879220
fixtures/mutants/S2--cert-payload-tamper-0.sexp	S2	certificate-tampering	cert-payload-tamper	reject-R13	reject-R13	true	arg:1	true	true	true	-	2633	684	1949	95932	3510224
fixtures/mutants/S2--unlicensed-attack-0.sexp	S2	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:0	true	true	true	-	2672	684	1988	147413	3787889
fixtures/mutants/S2--group-conflict-0.sexp	S2	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	2686	684	2002	12831	3335910
fixtures/mutants/S2--retract-rule-0.sexp	S2	localization	retract-rule	reject-R1	reject-R1	true	arg:1	true	true	true	-	2362	398	1964	44071	3430522
fixtures/mutants/S2--twin-support-defect-0.sexp	S2	localization	twin-support-defect	reject-R4	reject-R4	true	arg:0	true	true	true	-	2648	684	1964	58661	3161718
fixtures/mutants/S2--undeclared-pred-0.sexp	S2	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	2651	684	1967	45481	3554014
fixtures/mutants/S2--wrong-pred-arity-0.sexp	S2	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	2572	684	1888	36550	3362171
fixtures/mutants/S2--wrong-arg-sort-0.sexp	S2	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	2583	684	1899	19541	3883800
fixtures/mutants/S2--wrong-arg-sort-1.sexp	S2	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	2645	684	1961	17771	3182927
fixtures/mutants/S2--undeclared-con-0.sexp	S2	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	2662	684	1978	36641	3275169
fixtures/mutants/S2--wrong-theta-sort-0.sexp	S2	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	2648	684	1964	37370	3529944
fixtures/mutants/S2--out-of-scope-var-0.sexp	S2	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	2662	698	1964	32750	3504634
fixtures/mutants/S2--duplicate-backend-0.sexp	S2	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	2664	684	1980	12020	3484913
fixtures/mutants/S2--unknown-backend-0.sexp	S2	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	2672	684	1988	10160	3229348
fixtures/mutants/malformed/S2--codec-junk-section-0.sexp	S2	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	2659	684	1975	200	3628046
fixtures/mutants/malformed/S2--codec-core-version-0.sexp	S2	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	2648	684	1964	200	3565645
fixtures/mutants/malformed/S2--codec-replay-order-0.sexp	S2	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	2648	684	1964	260	3649226
fixtures/mutants/malformed/S2--codec-theory-mismatch-0.sexp	S2	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	2663	684	1979	450	3303010
fixtures/mutants/malformed/S2--codec-truncate-0.sexp	S2	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	2647	0	2647	210	3824090
fixtures/mutants/S9--undeclared-leaf-0.sexp	S9	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:2	true	true	true	-	4021	881	3140	58282	3612755
fixtures/mutants/S9--undeclared-leaf-1.sexp	S9	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	4021	881	3140	35221	3449383
fixtures/mutants/S9--hidden-rule-0.sexp	S9	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:1	true	true	true	-	4009	881	3128	45850	3802879
fixtures/mutants/S9--hidden-contrary-0.sexp	S9	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	4211	1043	3168	34340	3162747
fixtures/mutants/S9--wrong-subst-domain-0.sexp	S9	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:2	true	true	true	-	4013	881	3132	48961	3727078
fixtures/mutants/S9--wrong-premise-0.sexp	S9	wrong-formulas	wrong-premise	reject-R4	reject-R4	true	arg:2	true	true	true	-	3504	881	2623	45221	3638075
fixtures/mutants/S9--trusted-assurance-0.sexp	S9	certificate-tampering	trusted-assurance	reject-R7	reject-R7	true	arg:2	true	true	true	-	4012	881	3131	59232	3284329
fixtures/mutants/S9--cert-theory-swap-0.sexp	S9	certificate-tampering	cert-theory-swap	reject-R7	reject-R7	true	arg:0	true	true	true	-	3996	881	3115	62921	3422933
fixtures/mutants/S9--cert-payload-tamper-0.sexp	S9	certificate-tampering	cert-payload-tamper	reject-R13	reject-R13	true	arg:1	true	true	true	-	4002	881	3121	125903	3465973
fixtures/mutants/S9--unlicensed-attack-0.sexp	S9	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:0	true	true	true	-	4033	881	3152	99712	3884060
fixtures/mutants/S9--group-conflict-0.sexp	S9	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	4047	881	3166	35090	3429322
fixtures/mutants/S9--retract-rule-0.sexp	S9	localization	retract-rule	reject-R1	reject-R1	true	arg:2	true	true	true	-	3744	616	3128	55801	3637996
fixtures/mutants/S9--twin-support-defect-0.sexp	S9	localization	twin-support-defect	reject-R4	reject-R4	true	arg:0	true	true	true	-	4009	881	3128	35750	3796169
fixtures/mutants/S9--undeclared-pred-0.sexp	S9	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	4015	881	3134	39291	3799219
fixtures/mutants/S9--wrong-pred-arity-0.sexp	S9	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	3992	881	3111	18660	3622266
fixtures/mutants/S9--wrong-arg-sort-0.sexp	S9	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3875	881	2994	18580	3024735
fixtures/mutants/S9--wrong-arg-sort-1.sexp	S9	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	4010	881	3129	16110	3605815
fixtures/mutants/S9--undeclared-con-0.sexp	S9	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	4014	881	3133	38810	3587695
fixtures/mutants/S9--wrong-theta-sort-0.sexp	S9	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3912	881	3031	86391	4067384
fixtures/mutants/S9--out-of-scope-var-0.sexp	S9	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	4024	896	3128	31601	3936562
fixtures/mutants/S9--duplicate-backend-0.sexp	S9	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	4026	881	3145	28960	3523834
fixtures/mutants/S9--unknown-backend-0.sexp	S9	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	4033	881	3152	12180	3609735
fixtures/mutants/malformed/S9--codec-junk-section-0.sexp	S9	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	4020	881	3139	200	3728088
fixtures/mutants/malformed/S9--codec-core-version-0.sexp	S9	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	4009	881	3128	680	3662087
fixtures/mutants/malformed/S9--codec-replay-order-0.sexp	S9	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	4009	881	3128	210	3632516
fixtures/mutants/malformed/S9--codec-theory-mismatch-0.sexp	S9	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	4024	881	3143	469	3275469
fixtures/mutants/malformed/S9--codec-truncate-0.sexp	S9	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	4008	0	4008	580	3551514
fixtures/mutants/cycle-rebut-6.sexp	-	cycles	rebut-cycle	accept-all-contested	accept-all-contested	true	-	-	-	true	-	1922	523	1399	133973	4180766
fixtures/mutants/cycle-rebut-2.sexp	-	cycles	rebut-cycle	accept-all-contested	accept-all-contested	true	-	-	-	true	-	954	303	651	29590	3901901
fixtures/mutants/cycle-rebut-4.sexp	-	cycles	rebut-cycle	accept-all-contested	accept-all-contested	true	-	-	-	true	-	1438	413	1025	60161	3372061
fixtures/mutants/cycle-rebut-5.sexp	-	cycles	rebut-cycle	accept-all-contested	accept-all-contested	true	-	-	-	true	-	1680	468	1212	88161	3877851
